year,calf_id,REDI_id,innoc_date,Week,sampling_date,shedding_fecal,CFU,nodeType
2017,1,681,NA,1,5/29/17,0,0,calf
2017,2,763,5/22/17,1,5/29/17,0,0,calf
2017,3,610,NA,1,5/29/17,0,0,calf
2017,4,671,NA,1,5/29/17,0,0,calf
2017,5,646,NA,1,5/29/17,0,0,calf
2017,6,690,NA,1,5/29/17,0,0,calf
2017,7,640,NA,1,5/29/17,0,0,calf
2017,8,633,NA,1,5/29/17,0,0,calf
2017,9,654,NA,1,5/29/17,0,0,calf
2017,10,760,NA,1,5/29/17,0,0,calf
2017,11,645,NA,1,5/29/17,0,0,calf
2017,12,700,NA,1,5/29/17,0,0,calf
2017,13,673,NA,1,5/29/17,0,0,calf
2017,14,630,NA,1,5/29/17,0,0,calf
2017,15,750,NA,1,5/29/17,0,0,calf
2017,16,688,NA,1,5/29/17,0,0,calf
2017,17,669,NA,1,5/29/17,0,0,calf
2017,18,674,NA,1,5/29/17,0,0,calf
2017,19,626,NA,1,5/29/17,0,0,calf
2017,20,751,NA,1,5/29/17,0,0,calf
2017,21,693,NA,1,5/29/17,0,0,calf
2017,22,660,5/22/17,1,5/29/17,0,0,calf
2017,23,637,5/22/17,1,5/29/17,0,0,calf
2017,24,614,NA,1,5/29/17,0,0,calf
2017,25,641,NA,1,5/29/17,0,0,calf
2017,26,647,NA,1,5/29/17,0,0,calf
2017,27,627,NA,1,5/29/17,0,0,calf
2017,28,682,NA,1,5/29/17,0,0,calf
2017,29,651,NA,1,5/29/17,0,0,calf
2017,30,644,NA,1,5/29/17,0,0,calf
2017,31,755,NA,1,5/29/17,1,0.7,calf
2017,32,761,5/22/17,1,5/29/17,0,0,calf
2017,33,757,NA,1,5/29/17,0,0,calf
2017,34,620,NA,1,5/29/17,0,0,calf
2017,35,634,NA,1,5/29/17,0,0,calf
2017,36,679,NA,1,5/29/17,0,0,calf
2017,37,663,NA,1,5/29/17,0,0,calf
2017,38,667,NA,1,5/29/17,1,0.7,calf
2017,39,615,NA,1,5/29/17,0,0,calf
2017,40,756/537,NA,1,5/29/17,0,0,calf
2017,41,754,NA,1,5/29/17,0,0,calf
2017,42,691,NA,1,5/29/17,NA,NA,calf
2017,43,619,NA,1,5/29/17,0,0,calf
2017,44,649,NA,1,5/29/17,0,0,calf
2017,45,670,NA,1,5/29/17,0,0,calf
2017,46,662,NA,1,5/29/17,0,0,calf
2017,47,652,NA,1,5/29/17,1,0.7,calf
2017,48,758,NA,1,5/29/17,0,0,calf
2017,49,762,NA,1,5/29/17,0,0,calf
2017,50,639,NA,1,5/29/17,0,0,calf
2017,51,668,NA,1,5/29/17,0,0,calf
2017,52,685,NA,1,5/29/17,0,0,calf
2017,53,659,NA,1,5/29/17,0,0,calf
2017,54,611,NA,1,5/29/17,0,0,calf
2017,55,629,NA,1,5/29/17,0,0,calf
2017,56,764,NA,1,5/29/17,0,0,calf
2017,57,665,NA,1,5/29/17,0,0,calf
2017,58,696,NA,1,5/29/17,0,0,calf
2017,59,770,NA,1,5/29/17,0,0,calf
2017,60,650,NA,1,5/29/17,1,2,calf
2017,61,655,NA,1,5/29/17,0,0,calf
2017,62,623,NA,1,5/29/17,0,0,calf
2017,63,677,NA,1,5/29/17,0,0,calf
2017,64,631,NA,1,5/29/17,0,0,calf
2017,65,692,NA,1,5/29/17,0,0,calf
2017,66,766,NA,1,5/29/17,0,0,calf
2017,67,748,NA,1,5/29/17,0,0,calf
2017,68,769,NA,1,5/29/17,0,0,calf
2017,69,680,NA,1,5/29/17,0,0,calf
2017,70,632,5/22/17,1,5/29/17,1,0.7,calf
2017,1,681,NA,2,6/5/17,1,2.3,calf
2017,2,763,5/22/17,2,6/5/17,0,0,calf
2017,3,610,NA,2,6/5/17,1,2.78,calf
2017,4,671,NA,2,6/5/17,0,0,calf
2017,5,646,NA,2,6/5/17,0,0,calf
2017,6,690,NA,2,6/5/17,1,0.7,calf
2017,7,640,NA,2,6/5/17,1,2.48,calf
2017,8,633,NA,2,6/5/17,0,0,calf
2017,9,654,NA,2,6/5/17,0,0,calf
2017,10,760,NA,2,6/5/17,0,0,calf
2017,11,645,NA,2,6/5/17,0,0,calf
2017,12,700,NA,2,6/5/17,0,0,calf
2017,13,673,NA,2,6/5/17,0,0,calf
2017,14,630,NA,2,6/5/17,1,2,calf
2017,15,750,NA,2,6/5/17,0,0,calf
2017,16,688,NA,2,6/5/17,1,2.9,calf
2017,17,669,NA,2,6/5/17,1,2,calf
2017,18,674,NA,2,6/5/17,0,0,calf
2017,19,626,NA,2,6/5/17,0,0,calf
2017,20,751,NA,2,6/5/17,1,2.85,calf
2017,21,693,NA,2,6/5/17,1,2.95,calf
2017,22,660,5/22/17,2,6/5/17,0,0,calf
2017,23,637,5/22/17,2,6/5/17,1,0.7,calf
2017,24,614,NA,2,6/5/17,0,0,calf
2017,25,641,NA,2,6/5/17,1,3.4,calf
2017,26,647,NA,2,6/5/17,0,0,calf
2017,27,627,NA,2,6/5/17,0,0,calf
2017,28,682,NA,2,6/5/17,0,0,calf
2017,29,651,NA,2,6/5/17,1,3,calf
2017,30,644,NA,2,6/5/17,0,0,calf
2017,31,755,NA,2,6/5/17,1,3.36,calf
2017,32,761,5/22/17,2,6/5/17,0,0,calf
2017,33,757,NA,2,6/5/17,0,0,calf
2017,34,620,NA,2,6/5/17,0,0,calf
2017,35,634,NA,2,6/5/17,1,3.46,calf
2017,36,679,NA,2,6/5/17,1,2.6,calf
2017,37,663,NA,2,6/5/17,1,2,calf
2017,38,667,NA,2,6/5/17,0,0,calf
2017,39,615,NA,2,6/5/17,0,0,calf
2017,40,756/537,NA,2,6/5/17,1,2.85,calf
2017,41,754,NA,2,6/5/17,1,2.3,calf
2017,42,691,NA,2,6/5/17,0,0,calf
2017,43,619,NA,2,6/5/17,1,0.7,calf
2017,44,649,NA,2,6/5/17,1,0.7,calf
2017,45,670,NA,2,6/5/17,1,3.32,calf
2017,46,662,NA,2,6/5/17,0,0,calf
2017,47,652,NA,2,6/5/17,1,3.11,calf
2017,48,758,NA,2,6/5/17,1,2,calf
2017,49,762,NA,2,6/5/17,1,2,calf
2017,50,639,NA,2,6/5/17,0,0,calf
2017,51,668,NA,2,6/5/17,0,0,calf
2017,52,685,NA,2,6/5/17,0,0,calf
2017,53,659,NA,2,6/5/17,1,2.85,calf
2017,54,611,NA,2,6/5/17,0,0,calf
2017,55,629,NA,2,6/5/17,1,0.7,calf
2017,56,764,NA,2,6/5/17,0,0,calf
2017,57,665,NA,2,6/5/17,0,0,calf
2017,58,696,NA,2,6/5/17,1,0.7,calf
2017,59,770,NA,2,6/5/17,0,0,calf
2017,60,650,NA,2,6/5/17,1,0.7,calf
2017,61,655,NA,2,6/5/17,1,3.45,calf
2017,62,623,NA,2,6/5/17,1,2,calf
2017,63,677,NA,2,6/5/17,0,0,calf
2017,64,631,NA,2,6/5/17,0,0,calf
2017,65,692,NA,2,6/5/17,1,2.6,calf
2017,66,766,NA,2,6/5/17,0,0,calf
2017,67,748,NA,2,6/5/17,0,0,calf
2017,68,769,NA,2,6/5/17,1,0.7,calf
2017,69,680,NA,2,6/5/17,1,2,calf
2017,70,632,5/22/17,2,6/5/17,0,0,calf
2017,1,681,NA,3,6/12/17,0,0,calf
2017,2,763,5/22/17,3,6/12/17,0,0,calf
2017,3,610,NA,3,6/12/17,0,0,calf
2017,4,671,NA,3,6/12/17,0,0,calf
2017,5,646,NA,3,6/12/17,0,0,calf
2017,6,690,NA,3,6/12/17,0,0,calf
2017,7,640,NA,3,6/12/17,0,0,calf
2017,8,633,NA,3,6/12/17,0,0,calf
2017,9,654,NA,3,6/12/17,0,0,calf
2017,10,760,NA,3,6/12/17,0,0,calf
2017,11,645,NA,3,6/12/17,1,0.7,calf
2017,12,700,NA,3,6/12/17,0,0,calf
2017,13,673,NA,3,6/12/17,1,0.7,calf
2017,14,630,NA,3,6/12/17,0,0,calf
2017,15,750,NA,3,6/12/17,0,0,calf
2017,16,688,NA,3,6/12/17,0,0,calf
2017,17,669,NA,3,6/12/17,0,0,calf
2017,18,674,NA,3,6/12/17,0,0,calf
2017,19,626,NA,3,6/12/17,0,0,calf
2017,20,751,NA,3,6/12/17,0,0,calf
2017,21,693,NA,3,6/12/17,0,0,calf
2017,22,660,5/22/17,3,6/12/17,0,0,calf
2017,23,637,5/22/17,3,6/12/17,0,0,calf
2017,24,614,NA,3,6/12/17,0,0,calf
2017,25,641,NA,3,6/12/17,0,0,calf
2017,26,647,NA,3,6/12/17,0,0,calf
2017,27,627,NA,3,6/12/17,0,0,calf
2017,28,682,NA,3,6/12/17,0,0,calf
2017,29,651,NA,3,6/12/17,0,0,calf
2017,30,644,NA,3,6/12/17,0,0,calf
2017,31,755,NA,3,6/12/17,0,0,calf
2017,32,761,5/22/17,3,6/12/17,1,3.23,calf
2017,33,757,NA,3,6/12/17,0,0,calf
2017,34,620,NA,3,6/12/17,0,0,calf
2017,35,634,NA,3,6/12/17,0,0,calf
2017,36,679,NA,3,6/12/17,0,0,calf
2017,37,663,NA,3,6/12/17,0,0,calf
2017,38,667,NA,3,6/12/17,0,0,calf
2017,39,615,NA,3,6/12/17,0,0,calf
2017,40,756/537,NA,3,6/12/17,0,0,calf
2017,41,754,NA,3,6/12/17,0,0,calf
2017,42,691,NA,3,6/12/17,0,0,calf
2017,43,619,NA,3,6/12/17,0,0,calf
2017,44,649,NA,3,6/12/17,0,0,calf
2017,45,670,NA,3,6/12/17,1,0.7,calf
2017,46,662,NA,3,6/12/17,0,0,calf
2017,47,652,NA,3,6/12/17,0,0,calf
2017,48,758,NA,3,6/12/17,0,0,calf
2017,49,762,NA,3,6/12/17,0,0,calf
2017,50,639,NA,3,6/12/17,0,0,calf
2017,51,668,NA,3,6/12/17,0,0,calf
2017,52,685,NA,3,6/12/17,0,0,calf
2017,53,659,NA,3,6/12/17,0,0,calf
2017,54,611,NA,3,6/12/17,0,0,calf
2017,55,629,NA,3,6/12/17,0,0,calf
2017,56,764,NA,3,6/12/17,0,0,calf
2017,57,665,NA,3,6/12/17,0,0,calf
2017,58,696,NA,3,6/12/17,0,0,calf
2017,59,770,NA,3,6/12/17,1,0.7,calf
2017,60,650,NA,3,6/12/17,0,0,calf
2017,61,655,NA,3,6/12/17,0,0,calf
2017,62,623,NA,3,6/12/17,0,0,calf
2017,63,677,NA,3,6/12/17,0,0,calf
2017,64,631,NA,3,6/12/17,0,0,calf
2017,65,692,NA,3,6/12/17,0,0,calf
2017,66,766,NA,3,6/12/17,0,0,calf
2017,67,748,NA,3,6/12/17,0,0,calf
2017,68,769,NA,3,6/12/17,0,0,calf
2017,69,680,NA,3,6/12/17,0,0,calf
2017,70,632,5/22/17,3,6/12/17,0,0,calf
2017,1,681,NA,4,6/19/17,0,0,calf
2017,2,763,5/22/17,4,6/19/17,1,0.7,calf
2017,3,610,NA,4,6/19/17,1,0.7,calf
2017,4,671,NA,4,6/19/17,1,0.7,calf
2017,5,646,NA,4,6/19/17,0,0,calf
2017,6,690,NA,4,6/19/17,1,0.7,calf
2017,7,640,NA,4,6/19/17,0,0,calf
2017,8,633,NA,4,6/19/17,1,0.7,calf
2017,9,654,NA,4,6/19/17,1,0.7,calf
2017,10,760,NA,4,6/19/17,1,0.7,calf
2017,11,645,NA,4,6/19/17,1,0.7,calf
2017,12,700,NA,4,6/19/17,0,0,calf
2017,13,673,NA,4,6/19/17,1,0.7,calf
2017,14,630,NA,4,6/19/17,1,0.7,calf
2017,15,750,NA,4,6/19/17,1,0.7,calf
2017,16,688,NA,4,6/19/17,0,0,calf
2017,17,669,NA,4,6/19/17,1,0.7,calf
2017,18,674,NA,4,6/19/17,0,0,calf
2017,19,626,NA,4,6/19/17,1,0.7,calf
2017,20,751,NA,4,6/19/17,1,0.7,calf
2017,21,693,NA,4,6/19/17,1,0.7,calf
2017,22,660,5/22/17,4,6/19/17,1,0.7,calf
2017,23,637,5/22/17,4,6/19/17,1,0.7,calf
2017,24,614,NA,4,6/19/17,1,0.7,calf
2017,25,641,NA,4,6/19/17,1,0.7,calf
2017,26,647,NA,4,6/19/17,1,2.48,calf
2017,27,627,NA,4,6/19/17,0,0,calf
2017,28,682,NA,4,6/19/17,1,0.7,calf
2017,29,651,NA,4,6/19/17,0,0,calf
2017,30,644,NA,4,6/19/17,1,0.7,calf
2017,31,755,NA,4,6/19/17,1,0.7,calf
2017,32,761,5/22/17,4,6/19/17,1,0.7,calf
2017,33,757,NA,4,6/19/17,1,0.7,calf
2017,34,620,NA,4,6/19/17,1,0.7,calf
2017,35,634,NA,4,6/19/17,1,0.7,calf
2017,36,679,NA,4,6/19/17,1,0.7,calf
2017,37,663,NA,4,6/19/17,0,0,calf
2017,38,667,NA,4,6/19/17,1,0.7,calf
2017,39,615,NA,4,6/19/17,1,0.7,calf
2017,40,756/537,NA,4,6/19/17,0,0,calf
2017,41,754,NA,4,6/19/17,1,0.7,calf
2017,42,691,NA,4,6/19/17,0,0,calf
2017,43,619,NA,4,6/19/17,1,0.7,calf
2017,44,649,NA,4,6/19/17,0,0,calf
2017,45,670,NA,4,6/19/17,1,0.7,calf
2017,46,662,NA,4,6/19/17,0,0,calf
2017,47,652,NA,4,6/19/17,1,0.7,calf
2017,48,758,NA,4,6/19/17,1,2,calf
2017,49,762,NA,4,6/19/17,0,0,calf
2017,50,639,NA,4,6/19/17,0,0,calf
2017,51,668,NA,4,6/19/17,0,0,calf
2017,52,685,NA,4,6/19/17,0,0,calf
2017,53,659,NA,4,6/19/17,1,0.7,calf
2017,54,611,NA,4,6/19/17,1,0.7,calf
2017,55,629,NA,4,6/19/17,1,0.7,calf
2017,56,764,NA,4,6/19/17,0,0,calf
2017,57,665,NA,4,6/19/17,0,0,calf
2017,58,696,NA,4,6/19/17,1,0.7,calf
2017,59,770,NA,4,6/19/17,1,0.7,calf
2017,60,650,NA,4,6/19/17,0,0,calf
2017,61,655,NA,4,6/19/17,0,0,calf
2017,62,623,NA,4,6/19/17,1,0.7,calf
2017,63,677,NA,4,6/19/17,0,0,calf
2017,64,631,NA,4,6/19/17,0,0,calf
2017,65,692,NA,4,6/19/17,1,0.7,calf
2017,66,766,NA,4,6/19/17,1,0.7,calf
2017,67,748,NA,4,6/19/17,1,0.7,calf
2017,68,769,NA,4,6/19/17,1,0.7,calf
2017,69,680,NA,4,6/19/17,1,0.7,calf
2017,70,632,5/22/17,4,6/19/17,1,0.7,calf
2017,1,681,NA,5,6/26/17,0,0,calf
2017,2,763,5/22/17,5,6/26/17,0,0,calf
2017,3,610,NA,5,6/26/17,0,0,calf
2017,4,671,NA,5,6/26/17,0,0,calf
2017,5,646,NA,5,6/26/17,0,0,calf
2017,6,690,NA,5,6/26/17,0,0,calf
2017,7,640,NA,5,6/26/17,0,0,calf
2017,8,633,NA,5,6/26/17,0,0,calf
2017,9,654,NA,5,6/26/17,0,0,calf
2017,10,760,NA,5,6/26/17,0,0,calf
2017,11,645,NA,5,6/26/17,0,0,calf
2017,12,700,NA,5,6/26/17,0,0,calf
2017,13,673,NA,5,6/26/17,0,0,calf
2017,14,630,NA,5,6/26/17,0,0,calf
2017,15,750,NA,5,6/26/17,0,0,calf
2017,16,688,NA,5,6/26/17,0,0,calf
2017,17,669,NA,5,6/26/17,0,0,calf
2017,18,674,NA,5,6/26/17,0,0,calf
2017,19,626,NA,5,6/26/17,0,0,calf
2017,20,751,NA,5,6/26/17,0,0,calf
2017,21,693,NA,5,6/26/17,0,0,calf
2017,22,660,5/22/17,5,6/26/17,0,0,calf
2017,23,637,5/22/17,5,6/26/17,0,0,calf
2017,24,614,NA,5,6/26/17,0,0,calf
2017,25,641,NA,5,6/26/17,0,0,calf
2017,26,647,NA,5,6/26/17,0,0,calf
2017,27,627,NA,5,6/26/17,0,0,calf
2017,28,682,NA,5,6/26/17,0,0,calf
2017,29,651,NA,5,6/26/17,0,0,calf
2017,30,644,NA,5,6/26/17,0,0,calf
2017,31,755,NA,5,6/26/17,0,0,calf
2017,32,761,5/22/17,5,6/26/17,0,0,calf
2017,33,757,NA,5,6/26/17,0,0,calf
2017,34,620,NA,5,6/26/17,0,0,calf
2017,35,634,NA,5,6/26/17,0,0,calf
2017,36,679,NA,5,6/26/17,0,0,calf
2017,37,663,NA,5,6/26/17,0,0,calf
2017,38,667,NA,5,6/26/17,0,0,calf
2017,39,615,NA,5,6/26/17,0,0,calf
2017,40,756/537,NA,5,6/26/17,0,0,calf
2017,41,754,NA,5,6/26/17,0,0,calf
2017,42,691,NA,5,6/26/17,0,0,calf
2017,43,619,NA,5,6/26/17,0,0,calf
2017,44,649,NA,5,6/26/17,0,0,calf
2017,45,670,NA,5,6/26/17,0,0,calf
2017,46,662,NA,5,6/26/17,0,0,calf
2017,47,652,NA,5,6/26/17,0,0,calf
2017,48,758,NA,5,6/26/17,0,0,calf
2017,49,762,NA,5,6/26/17,0,0,calf
2017,50,639,NA,5,6/26/17,0,0,calf
2017,51,668,NA,5,6/26/17,0,0,calf
2017,52,685,NA,5,6/26/17,0,0,calf
2017,53,659,NA,5,6/26/17,0,0,calf
2017,54,611,NA,5,6/26/17,0,0,calf
2017,55,629,NA,5,6/26/17,0,0,calf
2017,56,764,NA,5,6/26/17,0,0,calf
2017,57,665,NA,5,6/26/17,0,0,calf
2017,58,696,NA,5,6/26/17,0,0,calf
2017,59,770,NA,5,6/26/17,0,0,calf
2017,60,650,NA,5,6/26/17,0,0,calf
2017,61,655,NA,5,6/26/17,0,0,calf
2017,62,623,NA,5,6/26/17,0,0,calf
2017,63,677,NA,5,6/26/17,0,0,calf
2017,64,631,NA,5,6/26/17,0,0,calf
2017,65,692,NA,5,6/26/17,0,0,calf
2017,66,766,NA,5,6/26/17,0,0,calf
2017,67,748,NA,5,6/26/17,0,0,calf
2017,68,769,NA,5,6/26/17,0,0,calf
2017,69,680,NA,5,6/26/17,0,0,calf
2017,70,632,5/22/17,5,6/26/17,0,0,calf
2017,1,681,NA,6,7/3/17,0,0,calf
2017,2,763,5/22/17,6,7/3/17,0,0,calf
2017,3,610,NA,6,7/3/17,0,0,calf
2017,4,671,NA,6,7/3/17,0,0,calf
2017,5,646,NA,6,7/3/17,0,0,calf
2017,6,690,NA,6,7/3/17,0,0,calf
2017,7,640,NA,6,7/3/17,0,0,calf
2017,8,633,NA,6,7/3/17,0,0,calf
2017,9,654,NA,6,7/3/17,0,0,calf
2017,10,760,NA,6,7/3/17,0,0,calf
2017,11,645,NA,6,7/3/17,0,0,calf
2017,12,700,NA,6,7/3/17,0,0,calf
2017,13,673,NA,6,7/3/17,0,0,calf
2017,14,630,NA,6,7/3/17,0,0,calf
2017,15,750,NA,6,7/3/17,0,0,calf
2017,16,688,NA,6,7/3/17,0,0,calf
2017,17,669,NA,6,7/3/17,0,0,calf
2017,18,674,NA,6,7/3/17,0,0,calf
2017,19,626,NA,6,7/3/17,0,0,calf
2017,20,751,NA,6,7/3/17,0,0,calf
2017,21,693,NA,6,7/3/17,0,0,calf
2017,22,660,5/22/17,6,7/3/17,0,0,calf
2017,23,637,5/22/17,6,7/3/17,0,0,calf
2017,24,614,NA,6,7/3/17,0,0,calf
2017,25,641,NA,6,7/3/17,0,0,calf
2017,26,647,NA,6,7/3/17,0,0,calf
2017,27,627,NA,6,7/3/17,0,0,calf
2017,28,682,NA,6,7/3/17,0,0,calf
2017,29,651,NA,6,7/3/17,0,0,calf
2017,30,644,NA,6,7/3/17,0,0,calf
2017,31,755,NA,6,7/3/17,0,0,calf
2017,32,761,5/22/17,6,7/3/17,0,0,calf
2017,33,757,NA,6,7/3/17,0,0,calf
2017,34,620,NA,6,7/3/17,0,0,calf
2017,35,634,NA,6,7/3/17,0,0,calf
2017,36,679,NA,6,7/3/17,0,0,calf
2017,37,663,NA,6,7/3/17,0,0,calf
2017,38,667,NA,6,7/3/17,0,0,calf
2017,39,615,NA,6,7/3/17,0,0,calf
2017,40,756/537,NA,6,7/3/17,0,0,calf
2017,41,754,NA,6,7/3/17,0,0,calf
2017,42,691,NA,6,7/3/17,0,0,calf
2017,43,619,NA,6,7/3/17,0,0,calf
2017,44,649,NA,6,7/3/17,0,0,calf
2017,45,670,NA,6,7/3/17,0,0,calf
2017,46,662,NA,6,7/3/17,0,0,calf
2017,47,652,NA,6,7/3/17,0,0,calf
2017,48,758,NA,6,7/3/17,0,0,calf
2017,49,762,NA,6,7/3/17,0,0,calf
2017,50,639,NA,6,7/3/17,0,0,calf
2017,51,668,NA,6,7/3/17,0,0,calf
2017,52,685,NA,6,7/3/17,0,0,calf
2017,53,659,NA,6,7/3/17,0,0,calf
2017,54,611,NA,6,7/3/17,0,0,calf
2017,55,629,NA,6,7/3/17,0,0,calf
2017,56,764,NA,6,7/3/17,0,0,calf
2017,57,665,NA,6,7/3/17,0,0,calf
2017,58,696,NA,6,7/3/17,0,0,calf
2017,59,770,NA,6,7/3/17,0,0,calf
2017,60,650,NA,6,7/3/17,0,0,calf
2017,61,655,NA,6,7/3/17,0,0,calf
2017,62,623,NA,6,7/3/17,0,0,calf
2017,63,677,NA,6,7/3/17,0,0,calf
2017,64,631,NA,6,7/3/17,0,0,calf
2017,65,692,NA,6,7/3/17,0,0,calf
2017,66,766,NA,6,7/3/17,0,0,calf
2017,67,748,NA,6,7/3/17,0,0,calf
2017,68,769,NA,6,7/3/17,0,0,calf
2017,69,680,NA,6,7/3/17,0,0,calf
2017,70,632,5/22/17,6,7/3/17,0,0,calf
2018,1502,691,NA,1,5/28/18,1,0.7,calf
2018,1503,632,NA,1,5/28/18,0,0,calf
2018,1504,760,NA,1,5/28/18,0,0,calf
2018,1505,587,NA,1,5/28/18,0,0,calf
2018,1507,661,NA,1,5/28/18,0,0,calf
2018,1509,578,NA,1,5/28/18,0,0,calf
2018,1510,577,NA,1,5/28/18,0,0,calf
2018,1511,697,NA,1,5/28/18,1,0.7,calf
2018,1512,749,NA,1,5/28/18,0,0,calf
2018,1515,642,NA,1,5/28/18,1,0.7,calf
2018,1516,580,NA,1,5/28/18,0,0,calf
2018,1517,756,NA,1,5/28/18,1,2.78,calf
2018,1518,561,5/22/18,1,5/28/18,0,0,calf
2018,1521,598,NA,1,5/28/18,1,0.7,calf
2018,1523,692,NA,1,5/28/18,1,0.7,calf
2018,1525,755,NA,1,5/28/18,0,0,calf
2018,1526,698,NA,1,5/28/18,1,0.7,calf
2018,1527,630,NA,1,5/28/18,0,0,calf
2018,1528,670,NA,1,5/28/18,0,0,calf
2018,1529,584,NA,1,5/28/18,1,0.7,calf
2018,1533,591,NA,1,5/28/18,1,0.7,calf
2018,1536,639,NA,1,5/28/18,1,0.7,calf
2018,1537,688,NA,1,5/28/18,0,0,calf
2018,1538,679,NA,1,5/28/18,0,0,calf
2018,1541,593,NA,1,5/28/18,0,0,calf
2018,1543,626,NA,1,5/28/18,0,0,calf
2018,1545,570,NA,1,5/28/18,1,0.7,calf
2018,1548,620,NA,1,5/28/18,0,0,calf
2018,1549,665,NA,1,5/28/18,0,0,calf
2018,1552,581,NA,1,5/28/18,1,0.7,calf
2018,1553,754,NA,1,5/28/18,1,0.7,calf
2018,1557,763,NA,1,5/28/18,0,0,calf
2018,1558,573,NA,1,5/28/18,0,0,calf
2018,1560,575,NA,1,5/28/18,0,0,calf
2018,1561,682,5/22/18,1,5/28/18,0,0,calf
2018,1562,635,NA,1,5/28/18,1,0.7,calf
2018,1564,608,NA,1,5/28/18,0,0,calf
2018,1565,606,NA,1,5/28/18,0,0,calf
2018,1569,588,NA,1,5/28/18,0,0,calf
2018,1570,704,NA,1,5/28/18,1,0.7,calf
2018,1573,572,NA,1,5/28/18,1,0.7,calf
2018,1575,562,NA,1,5/28/18,1,0.7,calf
2018,1576,594,NA,1,5/28/18,1,0.7,calf
2018,1577,680,NA,1,5/28/18,0,0,calf
2018,1578,693,NA,1,5/28/18,1,0.7,calf
2018,1579,585,5/22/18,1,5/28/18,1,0.7,calf
2018,1580,769,NA,1,5/28/18,1,3.54,calf
2018,1582,657,NA,1,5/28/18,0,0,calf
2018,1583,607,NA,1,5/28/18,0,0,calf
2018,1584,671,NA,1,5/28/18,1,0.7,calf
2018,1585,735,NA,1,5/28/18,1,0.7,calf
2018,1587,609,NA,1,5/28/18,1,0.7,calf
2018,1590,759,NA,1,5/28/18,1,0.7,calf
2018,1594,651,NA,1,5/28/18,0,0,calf
2018,1599,677,NA,1,5/28/18,1,0.7,calf
2018,1600,589,NA,1,5/28/18,0,0,calf
2018,1601,667,5/22/18,1,5/28/18,0,0,calf
2018,1602,678,NA,1,5/28/18,1,2.9,calf
2018,1604,702,NA,1,5/28/18,0,0,calf
2018,1621,623,NA,1,5/28/18,0,0,calf
2018,1623,600,NA,1,5/28/18,1,2.48,calf
2018,1661,658,5/22/18,1,5/28/18,1,0.7,calf
2018,1662,656,NA,1,5/28/18,1,0.7,calf
2018,1675,574,NA,1,5/28/18,1,0.7,calf
2018,1680,758,NA,1,5/28/18,1,0.7,calf
2018,1683,643,NA,1,5/28/18,0,0,calf
2018,1684,666,NA,1,5/28/18,1,0.7,calf
2018,1709,761,NA,1,5/28/18,0,0,calf
2018,1739,654,NA,1,5/28/18,1,0.7,calf
2018,1812,576,NA,1,5/28/18,0,0,calf
2018,1502,691,NA,2,6/4/18,0,0,calf
2018,1503,632,NA,2,6/4/18,0,0,calf
2018,1504,760,NA,2,6/4/18,0,0,calf
2018,1505,587,NA,2,6/4/18,0,0,calf
2018,1507,661,NA,2,6/4/18,1,0.7,calf
2018,1509,578,NA,2,6/4/18,0,0,calf
2018,1510,577,NA,2,6/4/18,1,0.7,calf
2018,1511,697,NA,2,6/4/18,0,0,calf
2018,1512,749,NA,2,6/4/18,0,0,calf
2018,1515,642,NA,2,6/4/18,0,0,calf
2018,1516,580,NA,2,6/4/18,0,0,calf
2018,1517,756,NA,2,6/4/18,0,0,calf
2018,1518,561,5/22/18,2,6/4/18,0,0,calf
2018,1521,598,NA,2,6/4/18,0,0,calf
2018,1523,692,NA,2,6/4/18,0,0,calf
2018,1525,755,NA,2,6/4/18,0,0,calf
2018,1526,698,NA,2,6/4/18,0,0,calf
2018,1527,630,NA,2,6/4/18,0,0,calf
2018,1528,670,NA,2,6/4/18,1,0.7,calf
2018,1529,584,NA,2,6/4/18,0,0,calf
2018,1533,591,NA,2,6/4/18,0,0,calf
2018,1536,639,NA,2,6/4/18,0,0,calf
2018,1537,688,NA,2,6/4/18,0,0,calf
2018,1538,679,NA,2,6/4/18,0,0,calf
2018,1541,593,NA,2,6/4/18,0,0,calf
2018,1543,626,NA,2,6/4/18,0,0,calf
2018,1545,570,NA,2,6/4/18,0,0,calf
2018,1548,620,NA,2,6/4/18,1,0.7,calf
2018,1549,665,NA,2,6/4/18,0,0,calf
2018,1552,581,NA,2,6/4/18,0,0,calf
2018,1553,754,NA,2,6/4/18,0,0,calf
2018,1557,763,NA,2,6/4/18,0,0,calf
2018,1558,573,NA,2,6/4/18,0,0,calf
2018,1560,575,NA,2,6/4/18,0,0,calf
2018,1561,682,5/22/18,2,6/4/18,1,0.7,calf
2018,1562,635,NA,2,6/4/18,1,0.7,calf
2018,1564,608,NA,2,6/4/18,1,0.7,calf
2018,1565,606,NA,2,6/4/18,0,0,calf
2018,1569,588,NA,2,6/4/18,0,0,calf
2018,1570,704,NA,2,6/4/18,1,0.7,calf
2018,1573,572,NA,2,6/4/18,0,0,calf
2018,1575,562,NA,2,6/4/18,0,0,calf
2018,1576,594,NA,2,6/4/18,0,0,calf
2018,1577,680,NA,2,6/4/18,1,2.7,calf
2018,1578,693,NA,2,6/4/18,1,0.7,calf
2018,1579,585,5/22/18,2,6/4/18,0,0,calf
2018,1580,769,NA,2,6/4/18,1,0.7,calf
2018,1582,657,NA,2,6/4/18,0,0,calf
